resample,min_pval_exp,min_pval_theta
1007,5.053588e-04,5.053588e-04
1008,4.442963e-04,4.442963e-04
1009,3.867686e-04,3.867686e-04
1010,4.081973e-04,4.081973e-04
1011,3.869821e-04,3.869821e-04
1012,3.812063e-04,3.812063e-04
1013,3.915362e-04,3.915362e-04
1014,4.081973e-04,4.081973e-04
1015,3.955348e-04,3.955348e-04
1016,4.031989e-04,4.031989e-04
1017,3.567524e-04,3.567524e-04
1018,2.314815e-04,2.314815e-04
1019,3.354437e-04,3.354437e-04
1020,3.337776e-04,3.337776e-04
1021,4.042871e-04,4.042871e-04
1022,3.653227e-04,3.653227e-04
1023,4.514051e-04,4.514051e-04
1024,2.179070e-04,2.179070e-04
1025,5.020592e-04,1.224181e-03
1026,1.255216e-04,1.091260e-04
1027,6.944444e-05,6.944444e-05
1028,5.363509e-04,5.363509e-04
1029,3.602133e-04,3.602133e-04
1030,8.267196e-04,8.267196e-04
1031,3.425525e-04,3.425525e-04
1032,3.943130e-04,3.943130e-04
1033,3.720238e-04,3.720238e-04
1034,5.569131e-04,5.569131e-04
1035,3.609908e-04,3.609908e-04
1036,1.157407e-04,1.157407e-04
1037,3.652116e-04,3.652116e-04
1038,3.472222e-04,3.472222e-04
1039,4.081973e-04,4.081973e-04
1040,5.871330e-04,5.871330e-04
1041,3.872043e-04,3.872043e-04
1042,6.482174e-05,6.482174e-05
1043,3.352216e-04,3.352216e-04
1044,3.732089e-04,3.732089e-04
1045,3.632123e-04,3.632123e-04
1046,3.476619e-04,3.476619e-04
1047,3.772076e-04,3.772076e-04
1048,2.536294e-04,2.536294e-04
1049,4.782517e-05,4.782517e-05
1050,3.336666e-04,3.336666e-04
1051,6.944444e-05,6.944444e-05
1052,6.604280e-04,7.774768e-04
1053,3.859825e-04,3.859825e-04
1054,3.820949e-04,3.820949e-04
1055,4.031989e-04,4.031989e-04
1056,3.672103e-04,3.672103e-04
1057,4.442963e-04,4.442963e-04
1058,6.944444e-05,6.944444e-05
1059,3.672163e-04,3.752083e-04
1060,7.937356e-04,7.937356e-04
1061,3.858793e-04,3.858793e-04
1062,3.804287e-04,3.804287e-04
1063,4.137510e-04,4.137510e-04
1064,3.838720e-04,3.838720e-04
1065,7.495591e-04,8.574263e-04
1066,3.998667e-04,3.998667e-04
1067,2.314815e-04,2.314815e-04
1068,3.970899e-04,3.970899e-04
1069,6.200397e-04,6.200397e-04
1070,3.053590e-04,3.052904e-04
1071,4.122475e-04,3.953073e-04
1072,3.512163e-04,3.512163e-04
1073,2.314815e-04,2.314815e-04
1074,3.710985e-04,3.710985e-04
1075,4.081973e-04,4.081973e-04
1076,5.131623e-04,5.131623e-04
1077,1.013551e-03,1.013551e-03
1078,6.412373e-04,5.945657e-04
1079,6.763178e-04,6.763178e-04
1080,4.243030e-04,4.243030e-04
1081,2.862758e-04,2.768986e-04
1082,3.804287e-04,3.804287e-04
1083,3.758747e-04,3.758747e-04
1084,3.491360e-04,3.475303e-04
1085,3.998070e-04,5.787037e-04
1086,3.772068e-04,3.772068e-04
1087,2.803096e-04,3.532156e-04
1088,3.815395e-04,3.815395e-04
1089,4.782517e-05,4.782517e-05
1090,3.796512e-04,3.796512e-04
1091,5.911045e-05,3.829439e-04
1092,3.748750e-04,3.748750e-04
1093,3.759329e-04,3.759329e-04
1094,4.026436e-04,4.026436e-04
1095,2.976190e-05,2.976190e-05
1096,4.016439e-04,4.016439e-04
1097,3.332223e-04,3.332223e-04
1098,6.664445e-04,6.664445e-04
1099,4.782517e-05,4.782517e-05
1100,7.233796e-05,7.233796e-05
1101,4.859491e-04,4.859491e-04
1102,9.773663e-05,3.576586e-04
1103,4.782517e-05,4.782517e-05
1104,3.554371e-04,3.554371e-04
1105,4.026436e-04,4.026436e-04
1106,4.042871e-04,4.042871e-04
1107,3.820949e-04,3.820949e-04
1108,4.782517e-05,4.782517e-05
1109,6.944444e-05,6.944444e-05
1110,4.782517e-05,4.782517e-05
1111,4.954635e-04,8.680556e-04
1112,3.740975e-04,3.740975e-04
1113,3.472222e-04,3.472222e-04
1114,2.480159e-04,2.480159e-04
1115,3.534377e-04,3.534377e-04
1116,3.479951e-04,3.479951e-04
1117,4.782517e-05,4.782517e-05
1118,4.051983e-04,4.051983e-04
1119,4.231923e-04,4.231923e-04
1120,8.631631e-05,8.631631e-05
1121,6.693749e-04,7.687914e-04
1122,3.498834e-04,3.498834e-04
1123,9.093915e-04,9.093915e-04
1124,3.909808e-04,3.909808e-04
1125,7.233796e-05,7.233796e-05
1126,4.171943e-04,4.171943e-04
1127,5.275702e-04,5.553704e-04
1128,6.211263e-04,6.211263e-04
1129,2.480159e-04,2.480159e-04
1130,4.220910e-04,4.220910e-04
1131,4.026436e-04,4.026436e-04
1132,3.702470e-04,3.869821e-04
1133,3.873709e-04,3.873709e-04
1134,6.944444e-05,6.944444e-05
1135,3.998667e-04,3.998667e-04
1136,3.909808e-04,3.909808e-04
1137,6.944444e-05,6.944444e-05
1138,3.401724e-04,3.401724e-04
1139,4.782517e-05,4.782517e-05
1140,4.782517e-05,4.782517e-05
1141,3.865378e-04,3.865378e-04
1142,4.982642e-04,4.982642e-04
1143,3.847606e-04,3.847606e-04
1144,2.238893e-04,2.238893e-04
1145,3.709874e-04,3.709874e-04
1146,4.073087e-04,4.073087e-04
1147,3.909808e-04,3.909808e-04
1148,3.880929e-04,3.880929e-04
1149,2.057613e-04,2.057613e-04
1150,3.728757e-04,3.728757e-04
1151,3.358880e-04,3.358880e-04
1152,9.093915e-04,9.093915e-04
1153,3.598800e-04,3.598800e-04
1154,7.716049e-04,9.183050e-04
1155,4.698531e-04,4.822531e-04
1156,8.519805e-04,8.037551e-04
1157,3.733200e-04,3.733200e-04
1158,3.728757e-04,3.728757e-04
1159,2.893519e-04,2.893519e-04
1160,3.898700e-04,3.898700e-04
1161,5.732535e-05,5.732535e-05
1162,3.632123e-04,3.632123e-04
1163,2.480159e-04,2.480159e-04
1164,3.432189e-04,3.432189e-04
1165,6.944444e-05,6.944444e-05
1166,5.433744e-04,5.433744e-04
1167,2.104469e-04,2.104469e-04
1168,5.828084e-04,5.828084e-04
1169,2.802789e-04,2.792463e-04
1170,5.498167e-04,5.498167e-04
1171,7.440476e-04,7.440476e-04
1172,3.522159e-04,3.522159e-04
1173,3.692103e-04,3.692103e-04
1174,7.686327e-04,7.686327e-04
1175,6.944444e-05,6.944444e-05
1176,3.443297e-04,3.443297e-04
1177,3.736532e-04,3.736532e-04
1178,4.873561e-04,5.026002e-04
1179,3.511052e-04,3.511052e-04
