resample,min_pval_exp,min_pval_theta
510,5.994995e-03,5.994995e-03
511,5.899545e-03,5.899545e-03
512,6.111111e-03,6.111111e-03
513,6.464646e-03,6.464646e-03
514,4.062963e-02,4.062963e-02
515,3.600823e-03,3.600823e-03
516,1.696423e-03,1.696423e-03
517,9.845382e-03,9.845382e-03
518,2.135775e-03,2.135775e-03
519,1.182105e-02,1.182105e-02
520,2.535763e-02,2.535763e-02
521,5.131766e-02,5.131766e-02
522,1.819066e-02,1.819066e-02
523,5.947270e-03,5.947270e-03
524,7.403442e-03,7.403442e-03
525,1.515407e-03,1.515407e-03
526,1.319900e-03,1.319900e-03
527,8.819172e-03,8.819172e-03
528,2.452904e-03,2.452904e-03
529,4.359393e-03,1.034207e-02
530,1.214091e-02,1.214091e-02
531,5.318286e-02,5.316869e-02
532,8.819172e-03,8.819172e-03
533,7.403442e-03,7.403442e-03
534,6.891722e-03,6.891722e-03
535,4.735206e-02,4.735206e-02
536,9.605694e-03,9.605694e-03
537,2.913770e-03,2.913770e-03
538,5.336645e-02,5.336645e-02
539,2.204586e-04,2.204586e-04
540,1.681991e-02,1.681991e-02
541,2.087200e-02,2.087200e-02
542,6.464646e-03,6.464646e-03
543,2.967314e-02,2.967314e-02
544,9.666314e-04,9.666314e-04
545,5.435065e-02,5.435065e-02
546,1.527179e-02,1.527179e-02
547,1.096940e-02,1.093916e-02
548,1.096940e-02,1.093916e-02
549,1.098626e-02,1.098626e-02
550,5.722645e-03,5.721843e-03
551,9.254808e-03,9.254808e-03
552,2.066500e-03,2.066500e-03
553,2.551221e-02,2.551221e-02
554,9.370536e-03,9.370536e-03
555,1.058596e-03,1.058596e-03
556,1.652818e-02,1.652818e-02
557,2.399799e-03,2.398587e-03
558,2.691768e-03,2.691768e-03
559,1.305889e-02,1.305889e-02
560,8.884805e-04,8.884805e-04
561,5.990222e-03,5.990222e-03
562,2.938813e-02,2.938813e-02
563,2.332102e-03,2.332102e-03
564,5.945221e-03,5.945221e-03
565,4.311974e-02,4.311974e-02
566,5.017258e-03,5.017258e-03
567,2.689268e-04,2.689268e-04
568,3.355919e-03,3.355919e-03
569,1.348139e-03,1.348139e-03
570,1.034207e-02,1.034207e-02
571,3.450093e-03,4.625440e-03
572,9.254808e-03,9.254808e-03
573,5.945221e-03,5.945221e-03
574,1.668806e-02,1.668806e-02
575,5.341845e-03,5.341464e-03
576,3.994195e-03,1.784561e-02
577,2.913770e-03,2.913770e-03
578,1.275170e-03,1.275170e-03
579,5.625403e-03,5.625403e-03
580,1.353471e-02,1.353471e-02
581,1.681991e-02,1.681991e-02
582,5.097886e-03,5.097886e-03
583,2.203446e-03,2.203446e-03
584,3.623920e-03,3.623920e-03
585,2.161997e-04,2.161997e-04
586,1.594933e-02,1.594933e-02
587,5.435065e-02,5.435065e-02
588,3.355919e-03,3.355919e-03
589,9.080427e-03,9.080427e-03
590,5.341845e-03,5.341464e-03
591,1.652818e-02,1.652818e-02
592,5.063291e-03,5.063291e-03
593,2.555197e-02,2.555197e-02
594,1.819066e-02,1.819066e-02
595,9.462585e-03,9.462585e-03
596,1.648318e-03,1.648318e-03
597,1.475813e-03,1.475813e-03
598,3.331071e-03,3.331071e-03
599,3.407959e-02,3.407959e-02
600,1.096940e-02,1.093916e-02
601,3.381818e-02,3.381818e-02
602,5.659794e-02,5.659794e-02
603,8.898818e-02,8.898818e-02
604,3.578840e-02,3.578840e-02
605,6.464646e-03,6.464646e-03
606,2.551221e-02,2.551221e-02
607,3.401361e-02,3.401361e-02
608,3.355919e-03,3.355919e-03
609,1.851852e-03,1.851852e-03
610,1.712535e-02,1.712535e-02
611,1.681991e-02,1.681991e-02
612,4.056063e-03,4.040290e-03
613,2.399799e-03,2.398587e-03
614,4.526749e-02,4.526749e-02
615,1.344329e-03,1.344329e-03
616,1.182105e-02,1.182105e-02
617,1.924139e-03,1.924139e-03
618,3.401361e-02,3.401361e-02
619,8.017518e-03,8.017518e-03
620,3.401361e-02,3.401361e-02
621,8.330704e-02,8.330704e-02
