rank,pvalue,fdr_theta
1809,4.231216e-01,0.787984
1810,4.253523e-01,0.790233
1811,4.270243e-01,0.791970
1812,4.274289e-01,0.791993
1813,4.276908e-01,0.791876
1814,4.282893e-01,0.792308
1815,4.283715e-01,0.791995
1816,4.287500e-01,0.791894
1817,4.290237e-01,0.791713
1818,4.291903e-01,0.791004
1819,4.291903e-01,0.791004
1820,4.312994e-01,0.792145
1821,4.320227e-01,0.792214
1822,4.321950e-01,0.791909
1823,4.333333e-01,0.793176
1824,4.336709e-01,0.792951
1825,4.358374e-01,0.794052
1826,4.361879e-01,0.793874
1827,4.365093e-01,0.793664
1828,4.376874e-01,0.794105
1829,4.383539e-01,0.794133
1830,4.387358e-01,0.794782
1831,4.403532e-01,0.795501
1832,4.411547e-01,0.795624
1833,4.430914e-01,0.796795
1834,4.460180e-01,0.799190
1835,4.461846e-01,0.798922
1836,4.478999e-01,0.800244
1837,4.484501e-01,0.800394
1838,4.487575e-01,0.800306
1839,4.496834e-01,0.800976
1840,4.498441e-01,0.800655
1841,4.500000e-01,0.801939
1842,4.503728e-01,0.802039
1843,4.505700e-01,0.801841
1844,4.506640e-01,0.801484
1845,4.509122e-01,0.801432
1846,4.515043e-01,0.801715
1847,4.515286e-01,0.801381
1848,4.520160e-01,0.801650
1849,4.525132e-01,0.801837
1850,4.528610e-01,0.801947
1851,4.536821e-01,0.802551
1852,4.537933e-01,0.802215
1853,4.545152e-01,0.802646
1854,4.548104e-01,0.802512
1855,4.550203e-01,0.802343
1856,4.559314e-01,0.802786
1857,4.564312e-01,0.802807
1858,4.570620e-01,0.802917
1859,4.571809e-01,0.802601
1860,4.574605e-01,0.802651
1861,4.576864e-01,0.802670
1862,4.583333e-01,0.803699
1863,4.626230e-01,0.808793
1864,4.642857e-01,0.810135
1865,4.651190e-01,0.810545
1866,4.652080e-01,0.810188
1867,4.670884e-01,0.812626
1868,4.671980e-01,0.812276
1869,4.673685e-01,0.812299
1870,4.675525e-01,0.812019
1871,4.687500e-01,0.814734
1872,4.691655e-01,0.814735
1873,4.705357e-01,0.816141
1874,4.720851e-01,0.816474
1875,4.722222e-01,0.816313
1876,4.738041e-01,0.816864
1877,4.750000e-01,0.819269
1878,4.750000e-01,0.819269
1879,4.755082e-01,0.819138
1880,4.781127e-01,0.820935
1881,4.789237e-01,0.821192
1882,4.796667e-01,0.821633
1883,4.798401e-01,0.821394
1884,4.800067e-01,0.820688
1885,4.800067e-01,0.820688
1886,4.806548e-01,0.821129
1887,4.806840e-01,0.820776
1888,4.812500e-01,0.821089
1889,4.812500e-01,0.821089
1890,4.820060e-01,0.821613
1891,4.832393e-01,0.823072
1892,4.833333e-01,0.822963
1893,4.836349e-01,0.823018
1894,4.845607e-01,0.823475
1895,4.861416e-01,0.824963
1896,4.883372e-01,0.827420
1897,4.893369e-01,0.827933
1898,4.902667e-01,0.828386
1899,4.927637e-01,0.831966
1900,4.932344e-01,0.832138
1901,4.937937e-01,0.832494
1902,4.958347e-01,0.835337
1903,4.966678e-01,0.836410
1904,4.968344e-01,0.836270
1905,4.969068e-01,0.835906
1906,4.973286e-01,0.836507
1907,4.974592e-01,0.836340
1908,4.976190e-01,0.836752
1909,4.976190e-01,0.836752
1910,4.982143e-01,0.838114
1911,4.998334e-01,0.840927
1912,5.000000e-01,0.856804
1913,5.000000e-01,0.856804
1914,5.000000e-01,0.856804
1915,5.000000e-01,0.856804
1916,5.000000e-01,0.856804
1917,5.000000e-01,0.856804
1918,5.000000e-01,0.856804
1919,5.000000e-01,0.856804
1920,5.000000e-01,0.856804
1921,5.000000e-01,0.856804
1922,5.000000e-01,0.856804
1923,5.000000e-01,0.856804
1924,5.000000e-01,0.856804
1925,5.000000e-01,0.856804
1926,5.000000e-01,0.856804
1927,5.000000e-01,0.856804
1928,5.000000e-01,0.856804
1929,5.000000e-01,0.856804
1930,5.000000e-01,0.856804
1931,5.000000e-01,0.856804
1932,5.000000e-01,0.856804
1933,5.000000e-01,0.856804
1934,5.000000e-01,0.856804
1935,5.000000e-01,0.856804
1936,5.000000e-01,0.856804
1937,5.000000e-01,0.856804
1938,5.000000e-01,0.856804
1939,5.000000e-01,0.856804
1940,5.000000e-01,0.856804
1941,5.000000e-01,0.856804
1942,5.000000e-01,0.856804
1943,5.000000e-01,0.856804
1944,5.000000e-01,0.856804
1945,5.000000e-01,0.856804
1946,5.000000e-01,0.856804
1947,5.000000e-01,0.856804
1948,5.000000e-01,0.856804
1949,5.000000e-01,0.856804
1950,5.000000e-01,0.856804
1951,5.000000e-01,0.856804
1952,5.000000e-01,0.856804
1953,5.000000e-01,0.856804
1954,5.000000e-01,0.856804
1955,5.000000e-01,0.856804
1956,5.000000e-01,0.856804
1957,5.000000e-01,0.856804
1958,5.000000e-01,0.856804
1959,5.000000e-01,0.856804
1960,5.000000e-01,0.856804
1961,5.000000e-01,0.856804
1962,5.000000e-01,0.856804
1963,5.000000e-01,0.856804
1964,5.000000e-01,0.856804
1965,5.000000e-01,0.856804
1966,5.000000e-01,0.856804
1967,5.000000e-01,0.856804
1968,5.000000e-01,0.856804
1969,5.000000e-01,0.856804
1970,5.000000e-01,0.856804
1971,5.000000e-01,0.856804
1972,5.000000e-01,0.856804
1973,5.000000e-01,0.856804
1974,5.000000e-01,0.856804
1975,5.006793e-01,0.859281
1976,5.008333e-01,0.860885
1977,5.009058e-01,0.862196
1978,5.009058e-01,0.862196
1979,5.009058e-01,0.862196
1980,5.009058e-01,0.862196
1981,5.009058e-01,0.862196
1982,5.009058e-01,0.862196
1983,5.009058e-01,0.862196
1984,5.009881e-01,0.863035
1985,5.009881e-01,0.863035
1986,5.009881e-01,0.863035
1987,5.009881e-01,0.863035
1988,5.010965e-01,0.863367
1989,5.014620e-01,0.863733
1990,5.014620e-01,0.863733
1991,5.014620e-01,0.863733
1992,5.017857e-01,0.865033
1993,5.023810e-01,0.865695
1994,5.023810e-01,0.865695
1995,5.023810e-01,0.865695
1996,5.024992e-01,0.865422
1997,5.029990e-01,0.865099
1998,5.029990e-01,0.865099
1999,5.032867e-01,0.865084
2000,5.068311e-01,0.868254
2001,5.070944e-01,0.867969
2002,5.079973e-01,0.868330
2003,5.086102e-01,0.868206
2004,5.098344e-01,0.869524
2005,5.101770e-01,0.869239
2006,5.117785e-01,0.869750
2007,5.119048e-01,0.869620
2008,5.201308e-01,0.872220
2009,5.294595e-01,0.874262
2010,5.408981e-01,0.877370
2011,5.437500e-01,0.878241
2012,5.442144e-01,0.877971
2013,5.456514e-01,0.878055
2014,5.460977e-01,0.877781
2015,5.466532e-01,0.877563
2016,5.467070e-01,0.877152
2017,5.468382e-01,0.876764
2018,5.477557e-01,0.876710
2019,5.501180e-01,0.877287
2020,5.507245e-01,0.877113
2021,5.553565e-01,0.878919
2022,5.572917e-01,0.879650
2023,5.575433e-01,0.879326
2024,5.629092e-01,0.880948
2025,5.721708e-01,0.884520
2026,5.767661e-01,0.885974
2027,5.785399e-01,0.886177
2028,5.888337e-01,0.888589
2029,5.888337e-01,0.888589
2030,5.888337e-01,0.888589
2031,5.937812e-01,0.890414
2032,5.977591e-01,0.893427
2033,5.977777e-01,0.892998
2034,5.985713e-01,0.893182
2035,5.996126e-01,0.893588
2036,6.003416e-01,0.893756
2037,6.026062e-01,0.894950
2038,6.066626e-01,0.897178
2039,6.129220e-01,0.900388
2040,6.131290e-01,0.900060
2041,6.132978e-01,0.899714
2042,6.145806e-01,0.900222
2043,6.159802e-01,0.900473
2044,6.176008e-01,0.901496
2045,6.187639e-01,0.901914
2046,6.196427e-01,0.901943
2047,6.199753e-01,0.901670
2048,6.222655e-01,0.902279
2049,6.273742e-01,0.905575
2050,6.276241e-01,0.905288
2051,6.277026e-01,0.904879
2052,6.286706e-01,0.905303
2053,6.293735e-01,0.905250
2054,6.321931e-01,0.906631
2055,6.326817e-01,0.906588
2056,6.352163e-01,0.907320
2057,6.352163e-01,0.907320
2058,6.373649e-01,0.908496
2059,6.411613e-01,0.910120
2060,6.425150e-01,0.910040
2061,6.445437e-01,0.909972
2062,6.445437e-01,0.909972
2063,6.496168e-01,0.912551
2064,6.504915e-01,0.913404
2065,6.513674e-01,0.914634
2066,6.521437e-01,0.914714
2067,6.526158e-01,0.914615
2068,6.540476e-01,0.915149
2069,6.550455e-01,0.915397
2070,6.562500e-01,0.915800
2071,6.562500e-01,0.915800
2072,6.562500e-01,0.915800
2073,6.562500e-01,0.915800
2074,6.562500e-01,0.915800
2075,6.562500e-01,0.915800
2076,6.562500e-01,0.915800
2077,6.562500e-01,0.915800
2078,6.582079e-01,0.917386
2079,6.616741e-01,0.919473
2080,6.617378e-01,0.919058
2081,6.645955e-01,0.921923
2082,6.645955e-01,0.921923
2083,6.709239e-01,0.924773
2084,6.711096e-01,0.924439
2085,6.738079e-01,0.925819
2086,6.738587e-01,0.925427
2087,6.741071e-01,0.925778
2088,6.767574e-01,0.927627
2089,6.772922e-01,0.927823
2090,6.785714e-01,0.928424
2091,6.799817e-01,0.928788
2092,6.857298e-01,0.932842
2093,6.860847e-01,0.932645
2094,6.861046e-01,0.932258
2095,6.864795e-01,0.932125
2096,6.868544e-01,0.931991
2097,6.873308e-01,0.931910
2098,6.875000e-01,0.935762
2099,6.875000e-01,0.935762
2100,6.875000e-01,0.935762
2101,6.875000e-01,0.935762
2102,6.875000e-01,0.935762
2103,6.875000e-01,0.935762
2104,6.875000e-01,0.935762
2105,6.881793e-01,0.937235
2106,6.881793e-01,0.937235
2107,6.881793e-01,0.937235
2108,6.881793e-01,0.937235
2109,6.881793e-01,0.937235
2110,6.881793e-01,0.937235
2111,6.881793e-01,0.937235
2112,6.885965e-01,0.937785
2113,6.885965e-01,0.937785
2114,6.887288e-01,0.937501
2115,6.891036e-01,0.937371
2116,6.891647e-01,0.936959
2117,6.892745e-01,0.936327
2118,6.892745e-01,0.936327
2119,6.892857e-01,0.936588
2120,6.892857e-01,0.936588
2121,6.893535e-01,0.936213
2122,6.901033e-01,0.936353
2123,6.907281e-01,0.936350
2124,6.951204e-01,0.939121
2125,7.025504e-01,0.941299
2126,7.095890e-01,0.944614
2127,7.107041e-01,0.944432
2128,7.145409e-01,0.945363
2129,7.210930e-01,0.946896
2130,7.248189e-01,0.948003
2131,7.272146e-01,0.948755
2132,7.275049e-01,0.948489
2133,7.275120e-01,0.948051
2134,7.288398e-01,0.948482
2135,7.302149e-01,0.948864
2136,7.312842e-01,0.948952
2137,7.332148e-01,0.949362
2138,7.358093e-01,0.950604
2139,7.369632e-01,0.950916
2140,7.370628e-01,0.950534
2141,7.378677e-01,0.950609
2142,7.403781e-01,0.952161
2143,7.408326e-01,0.952182
2144,7.455425e-01,0.953652
2145,7.456156e-01,0.953403
2146,7.460938e-01,0.953398
2147,7.464466e-01,0.953122
2148,7.497289e-01,0.954409
2149,7.582271e-01,0.958969
2150,7.589782e-01,0.959080
2151,7.635241e-01,0.961489
2152,7.641380e-01,0.961692
2153,7.644517e-01,0.961754
2154,7.648245e-01,0.961608
2155,7.649924e-01,0.961302
2156,7.651680e-01,0.961018
2157,7.660805e-01,0.961482
2158,7.665778e-01,0.961412
2159,7.683603e-01,0.962128
2160,7.696280e-01,0.962353
2161,7.700735e-01,0.962131
2162,7.703662e-01,0.961837
2163,7.706233e-01,0.961521
2164,7.734375e-01,0.963718
2165,7.747057e-01,0.964078
2166,7.774474e-01,0.964772
2167,7.800816e-01,0.965617
2168,7.824130e-01,0.966106
2169,7.826211e-01,0.965745
2170,7.859997e-01,0.967115
2171,7.875000e-01,0.967159
2172,7.875000e-01,0.967159
2173,7.882292e-01,0.967191
2174,7.906717e-01,0.968036
2175,7.916667e-01,0.968603
2176,7.937757e-01,0.969243
2177,7.958333e-01,0.969946
2178,8.000000e-01,0.971086
2179,8.013610e-01,0.971258
2180,8.026237e-01,0.971271
2181,8.090525e-01,0.974219
2182,8.108069e-01,0.975256
2183,8.115628e-01,0.975894
2184,8.118004e-01,0.975635
2185,8.125000e-01,0.978543
2186,8.125000e-01,0.978543
2187,8.125000e-01,0.978543
2188,8.125000e-01,0.978543
2189,8.125000e-01,0.978543
2190,8.125000e-01,0.978543
2191,8.125000e-01,0.978543
2192,8.125000e-01,0.978543
2193,8.125000e-01,0.978543
2194,8.125057e-01,0.978320
2195,8.129529e-01,0.979043
2196,8.136455e-01,0.979398
2197,8.138450e-01,0.979630
2198,8.153667e-01,0.980141
2199,8.171020e-01,0.980561
2200,8.172707e-01,0.980195
2201,8.255136e-01,0.982536
2202,8.268057e-01,0.982531
2203,8.278851e-01,0.982497
2204,8.280557e-01,0.982145
2205,8.286798e-01,0.982121
2206,8.300808e-01,0.982131
2207,8.331468e-01,0.982668
2208,8.351692e-01,0.982934
2209,8.367217e-01,0.983039
2210,8.417969e-01,0.984295
2211,8.437054e-01,0.984490
2212,8.463463e-01,0.984831
2213,8.466062e-01,0.984517
2214,8.495914e-01,0.985113
2215,8.502706e-01,0.984966
2216,8.514424e-01,0.984886
2217,8.518210e-01,0.984569
2218,8.544782e-01,0.984842
2219,8.547530e-01,0.984714
2220,8.554688e-01,0.984940
2221,8.557314e-01,0.984647
2222,8.562500e-01,0.984644
2223,8.629982e-01,0.987149
2224,8.671500e-01,0.988041
2225,8.757255e-01,0.989931
2226,8.763367e-01,0.989818
2227,8.767511e-01,0.989645
2228,8.800125e-01,0.990670
2229,8.821069e-01,0.990959
2230,8.878348e-01,0.991688
2231,8.878348e-01,0.991688
2232,8.889653e-01,0.991731
2233,8.891925e-01,0.991491
2234,8.908854e-01,0.992953
2235,8.910819e-01,0.992789
2236,8.914699e-01,0.992673
2237,8.925417e-01,0.992719
2238,8.945820e-01,0.993002
2239,8.954084e-01,0.992982
2240,9.003324e-01,0.993543
2241,9.051769e-01,0.994112
2242,9.085275e-01,0.994745
2243,9.104761e-01,0.995049
2244,9.129250e-01,0.995302
2245,9.137809e-01,0.995222
2246,9.174165e-01,0.995631
2247,9.193138e-01,0.995657
2248,9.210058e-01,0.995815
2249,9.266292e-01,0.996675
2250,9.268456e-01,0.996528
2251,9.275951e-01,0.996505
2252,9.281250e-01,0.996432
2253,9.298762e-01,0.996568
2254,9.314996e-01,0.996598
2255,9.321684e-01,0.996585
2256,9.330643e-01,0.996551
2257,9.334165e-01,0.996424
2258,9.338375e-01,0.996334
2259,9.340632e-01,0.996246
2260,9.356365e-01,0.996361
2261,9.373623e-01,0.996478
2262,9.375000e-01,0.996500
2263,9.397321e-01,0.996608
2264,9.422614e-01,0.996628
2265,9.456991e-01,0.996806
2266,9.469769e-01,0.996820
2267,9.495727e-01,0.996987
2268,9.500418e-01,0.996876
2269,9.514172e-01,0.996866
2270,9.517704e-01,0.996731
2271,9.520070e-01,0.996585
2272,9.528267e-01,0.996526
2273,9.528887e-01,0.996340
2274,9.534787e-01,0.996216
2275,9.563115e-01,0.996307
2276,9.579415e-01,0.996270
2277,9.590449e-01,0.996226
2278,9.592990e-01,0.996053
2279,9.639710e-01,0.996466
2280,9.648749e-01,0.996524
2281,9.649070e-01,0.996337
2282,9.662676e-01,0.996385
2283,9.666667e-01,0.996327
2284,9.675344e-01,0.996221
2285,9.701939e-01,0.996237
2286,9.705143e-01,0.996068
2287,9.718741e-01,0.996046
2288,9.741683e-01,0.996154
2289,9.746864e-01,0.996075
2290,9.748580e-01,0.995896
2291,9.749840e-01,0.995706
2292,9.758461e-01,0.995694
2293,9.761023e-01,0.995506
2294,9.770379e-01,0.995411
2295,9.778277e-01,0.995266
2296,9.780261e-01,0.995059
2297,9.784088e-01,0.994902
2298,9.788993e-01,0.994778
2299,9.791628e-01,0.994615
2300,9.796271e-01,0.994476
2301,9.827113e-01,0.994714
2302,9.844644e-01,0.994651
2303,9.863807e-01,0.994578
2304,9.863922e-01,0.994326
2305,9.866066e-01,0.994120
2306,9.892578e-01,0.994171
2307,9.898952e-01,0.993995
2308,9.901477e-01,0.993766
2309,9.903625e-01,0.993521
2310,9.904020e-01,0.993247
2311,9.904140e-01,0.992979
2312,9.905004e-01,0.992708
2313,9.906067e-01,0.992421
2314,9.921514e-01,0.992256
2315,9.929099e-01,0.992010
2316,9.932180e-01,0.991759
2317,9.933268e-01,0.991476
2318,9.935705e-01,0.991211
2319,9.939518e-01,0.990952
2320,9.949025e-01,0.990756
2321,9.951174e-01,0.990475
2322,9.952647e-01,0.990159
2323,9.953031e-01,0.989837
2324,9.955263e-01,0.989526
2325,9.962687e-01,0.989280
2326,9.964035e-01,0.988971
2327,9.971197e-01,0.988710
2328,9.982697e-01,0.988480
2329,9.992324e-01,0.988242
2330,9.995583e-01,0.987919
2331,9.996213e-01,0.987566
2332,9.996510e-01,0.987204
2333,9.997352e-01,0.986840
2334,9.997400e-01,0.986469
2335,9.997500e-01,0.986095
2336,9.997542e-01,0.985719
2337,9.997559e-01,0.985340
2338,9.998420e-01,0.984966
2339,9.998952e-01,0.984587
2340,9.999052e-01,0.984203
2341,9.999101e-01,0.983818
2342,9.999896e-01,0.983441
2343,9.999983e-01,0.983053
2344,9.999999e-01,0.982663
2345,1.000000e+00,0.982271
